customer_id,type_of_client,total_ytd_order,total_order_amount_ytd,YTD_amount_negative,total_order_amount_Q4,Q4_amount_negative,sex,marital_status,employment_type,occupation,country_of_origins,age,education,completed_years_of_education,marital_status,relationship_in_household,race
792561928,NULL,82,282.04,1,282.04,1,1,1,Private,Transport-moving,United-States,37,HS-grad,9,Married-civ-spouse,Husband,White
793373460,NULL,178,836.31,1,38.75,1,1,0,Self-emp-inc,Exec-managerial,United-States,51,HS-grad,9,Divorced,Not-in-family,White
794800653,Wholesaler,31,151.96,1,151.96,1,0,0,Private,Adm-clerical,Puerto-Rico,19,HS-grad,9,Never-married,Own-child,Other
795155179,NULL,12,79.87,1,92.60,1,1,0,Private,Prof-specialty,United-States,20,HS-grad,9,Never-married,Own-child,White
795812384,NULL,9,151.65,1,151.65,1,0,1,Local-gov,Prof-specialty,United-States,39,Bachelors,13,Married-civ-spouse,Wife,Black
796235983,NULL,90,547.03,1,0.00,1,0,0,Private,Other-service,El-Salvador,33,Some-college,10,Separated,Unmarried,White
798195361,NULL,108,1280.95,1,266.05,1,1,1,Private,Prof-specialty,United-States,51,HS-grad,9,Married-civ-spouse,Husband,White
800214624,Wholesaler,108,1314.68,1,924.19,1,1,1,Private,Exec-managerial,United-States,53,Assoc-voc,11,Married-civ-spouse,Husband,White
800636804,NULL,170,1164.51,1,140.75,1,1,1,Private,Craft-repair,United-States,31,7th-8th,4,Married-civ-spouse,Husband,White
800850137,NULL,17,55.78,1,55.78,1,1,1,Self-emp-inc,Craft-repair,United-States,48,7th-8th,4,Married-civ-spouse,Husband,White
803847374,Wholesaler,214,2229.14,1,758.06,1,1,1,Private,Craft-repair,United-States,45,HS-grad,9,Married-civ-spouse,Husband,White
804399805,NULL,6,76.21,1,76.21,1,1,0,Private,Handlers-cleaners,Jamaica,22,Assoc-acdm,12,Never-married,Own-child,Black
806508553,Wholesaler,162,245.26,1,-28.23,0,0,0,Private,Sales,United-States,17,10th,6,Never-married,Own-child,White
807266281,NULL,20,441.05,1,0.00,1,1,0,Private,Prof-specialty,United-States,20,Some-college,10,Never-married,Own-child,White
807517284,NULL,4,-51.15,0,-37.65,0,1,1,Private,Machine-op-inspct,Iran,38,Bachelors,13,Married-civ-spouse,Husband,White
807988187,Wholesaler,176,357.76,1,-297.79,0,0,0,Private,Sales,United-States,21,HS-grad,9,Never-married,Not-in-family,White
808877913,NULL,55,264.43,1,132.91,1,0,0,Private,Adm-clerical,United-States,31,Some-college,10,Divorced,Unmarried,White
809182402,NULL,1,10.95,1,0.00,1,1,0,Self-emp-not-inc,Craft-repair,United-States,38,Bachelors,13,Never-married,Not-in-family,Amer-Indian-Eskimo
811654797,NULL,10,140.95,1,140.95,1,1,1,Private,Sales,United-States,34,HS-grad,9,Married-civ-spouse,Husband,White
812110335,NULL,19,157.04,1,157.04,1,1,1,Private,Transport-moving,United-States,44,HS-grad,9,Married-civ-spouse,Husband,White
813110167,NULL,152,16692.84,1,6617.97,1,0,0,Private,Machine-op-inspct,United-States,35,7th-8th,4,Never-married,Own-child,White
814135032,Wholesaler,30,369.89,1,87.08,1,1,1,Self-emp-not-inc,Exec-managerial,United-States,59,HS-grad,9,Married-civ-spouse,Husband,White
814654208,NULL,50,677.33,1,284.29,1,0,0,Private,Prof-specialty,United-States,22,HS-grad,9,Never-married,Not-in-family,White
814725762,NULL,33,221.91,1,0.00,1,1,0,Self-emp-not-inc,Other-service,United-States,19,HS-grad,9,Never-married,Own-child,White
815483397,NULL,24,173.67,1,0.00,1,1,0,Private,Craft-repair,United-States,33,Some-college,10,Never-married,Not-in-family,Black
815538094,NULL,3,50.55,1,50.55,1,0,0,Private,Exec-managerial,United-States,41,Assoc-acdm,12,Divorced,Unmarried,Black
816491773,NULL,19,299.42,1,74.07,1,1,1,Private,Adm-clerical,United-States,26,HS-grad,9,Married-civ-spouse,Husband,White
816660044,NULL,29,161.82,1,151.82,1,1,0,Private,Farming-fishing,United-States,32,HS-grad,9,Never-married,Not-in-family,White
817619523,NULL,21,282.50,1,0.00,1,1,0,Private,Prof-specialty,United-States,21,Some-college,10,Never-married,Own-child,White
818030309,NULL,14,158.93,1,158.93,1,0,0,Private,Sales,United-States,53,9th,5,Widowed,Unmarried,Black
818106393,Wholesaler,285,2692.30,1,1643.43,1,1,1,Private,Other-service,United-States,42,Assoc-voc,11,Married-civ-spouse,Husband,White
819062216,NULL,31,501.75,1,0.00,1,1,1,Private,Prof-specialty,United-States,40,Assoc-voc,11,Married-civ-spouse,Husband,White
819978911,NULL,24,262.99,1,108.60,1,0,0,Private,Adm-clerical,United-States,22,Some-college,10,Never-married,Own-child,Black
820280707,NULL,20,223.74,1,0.00,1,0,0,Private,Machine-op-inspct,United-States,29,10th,6,Divorced,Own-child,White
820697697,Personal,17,174.53,1,114.08,1,1,0,Private,Machine-op-inspct,United-States,32,HS-grad,9,Divorced,Not-in-family,White
820752982,Wholesaler,86,256.43,1,256.43,1,0,0,Private,Tech-support,United-States,46,Assoc-voc,11,Divorced,Unmarried,Black
821059622,NULL,3,144.90,1,0.00,1,1,1,Private,Adm-clerical,United-States,41,Some-college,10,Married-civ-spouse,Husband,White
821489517,NULL,8,22.19,1,0.00,1,1,1,Private,Sales,United-States,23,Bachelors,13,Married-civ-spouse,Husband,White
823378221,Wholesaler,51,619.24,1,619.24,1,1,1,Private,Tech-support,United-States,42,HS-grad,9,Married-civ-spouse,Husband,White
824054573,NULL,20,245.02,1,127.23,1,0,0,Private,Prof-specialty,United-States,24,HS-grad,9,Never-married,Not-in-family,White
824887638,NULL,17,257.52,1,198.50,1,1,1,Private,Handlers-cleaners,United-States,32,HS-grad,9,Married-civ-spouse,Husband,White
829439297,NULL,29,190.06,1,0.00,1,1,0,Private,Transport-moving,United-States,53,HS-grad,9,Widowed,Not-in-family,White
830746002,NULL,51,491.98,1,101.36,1,1,1,Private,Prof-specialty,United-States,29,Bachelors,13,Married-civ-spouse,Husband,White
831206473,NULL,39,294.34,1,258.14,1,1,1,Private,Farming-fishing,United-States,41,Bachelors,13,Married-civ-spouse,Husband,White
831782409,NULL,35,443.58,1,368.88,1,1,1,Private,Sales,United-States,40,HS-grad,9,Married-civ-spouse,Husband,White
833079839,NULL,11,125.24,1,0.00,1,1,0,Private,Machine-op-inspct,United-States,55,HS-grad,9,Separated,Not-in-family,White
834456148,NULL,31,194.31,1,194.31,1,1,1,Federal-gov,Craft-repair,United-States,49,HS-grad,9,Married-civ-spouse,Husband,White
836096951,NULL,74,192.29,1,192.29,1,1,1,Federal-gov,Prof-specialty,United-States,39,Prof-school,15,Married-civ-spouse,Husband,White
836129222,NULL,12,347.89,1,0.00,1,1,1,Private,Prof-specialty,United-States,41,Bachelors,13,Married-civ-spouse,Husband,White
836924866,NULL,118,928.90,1,378.06,1,0,0,Private,Prof-specialty,United-States,49,Bachelors,13,Widowed,Unmarried,White
837038797,NULL,116,2608.77,1,0.00,1,0,0,Private,Prof-specialty,United-States,29,Bachelors,13,Never-married,Not-in-family,Other
837419639,NULL,14,113.95,1,113.95,1,0,0,Private,Adm-clerical,United-States,21,Some-college,10,Never-married,Unmarried,Black
837638722,NULL,73,378.44,1,243.33,1,1,1,Private,Farming-fishing,United-States,32,11th,7,Married-civ-spouse,Husband,White
838673362,Personal,5,51.32,1,51.32,1,0,0,Private,Sales,United-States,65,HS-grad,9,Divorced,Unmarried,White
839843918,NULL,16,230.15,1,-37.35,0,0,0,Private,Adm-clerical,United-States,46,Some-college,10,Divorced,Unmarried,White
843256425,NULL,28,229.32,1,0.00,1,1,1,Private,Tech-support,United-States,50,Bachelors,13,Married-civ-spouse,Husband,White
843297477,NULL,238,1592.56,1,1396.94,1,1,0,Private,Prof-specialty,United-States,17,11th,7,Never-married,Own-child,White
844117638,NULL,13,25.11,1,25.11,1,1,0,Private,Other-service,Mexico,22,10th,6,Never-married,Not-in-family,White
845287118,Wholesaler,36,-226.64,0,76.97,1,1,1,Private,Craft-repair,United-States,56,HS-grad,9,Married-civ-spouse,Husband,White
845851577,NULL,128,578.14,1,578.14,1,0,0,State-gov,Other-service,Canada,24,Some-college,10,Never-married,Not-in-family,White
845885935,NULL,81,337.19,1,0.00,1,1,0,Private,Other-service,United-States,19,12th,8,Never-married,Own-child,White
846289386,NULL,19,153.50,1,0.00,1,1,0,State-gov,Other-service,United-States,20,HS-grad,9,Never-married,Other-relative,Other
847950295,NULL,81,787.52,1,552.15,1,0,0,Local-gov,Protective-serv,United-States,38,Bachelors,13,Never-married,Not-in-family,White
848855623,Wholesaler,33,437.45,1,437.45,1,0,1,Private,Prof-specialty,United-States,40,Bachelors,13,Married-civ-spouse,Wife,White
849021937,NULL,74,499.11,1,0.00,1,1,0,State-gov,Adm-clerical,United-States,23,Bachelors,13,Never-married,Own-child,White
849510505,NULL,52,544.18,1,189.65,1,1,0,Private,Machine-op-inspct,United-States,20,HS-grad,9,Never-married,Unmarried,White
849817230,NULL,261,2440.54,1,1006.40,1,0,0,Private,Machine-op-inspct,United-States,29,HS-grad,9,Never-married,Not-in-family,White
850002800,Personal,21,141.80,1,0.00,1,0,0,State-gov,Adm-clerical,United-States,32,Masters,14,Never-married,Not-in-family,White
850339790,NULL,324,1540.32,1,1219.19,1,1,1,Private,Handlers-cleaners,United-States,73,7th-8th,4,Married-civ-spouse,Husband,White
851328070,NULL,8,135.20,1,0.00,1,1,0,Private,Sales,United-States,23,Assoc-acdm,12,Never-married,Own-child,White
851516247,NULL,10,78.40,1,0.00,1,0,1,Private,Machine-op-inspct,United-States,36,10th,6,Married-civ-spouse,Own-child,White
854758911,NULL,168,2697.31,1,1274.04,1,0,0,Private,Exec-managerial,United-States,27,Bachelors,13,Never-married,Own-child,White
856294508,NULL,18,178.26,1,178.26,1,1,1,Private,Craft-repair,United-States,38,12th,8,Married-civ-spouse,Husband,White
856845070,NULL,20,103.94,1,0.00,1,0,0,Local-gov,Prof-specialty,United-States,42,Masters,14,Divorced,Unmarried,White
858136843,Wholesaler,32,319.95,1,319.95,1,0,0,Private,Adm-clerical,United-States,20,Some-college,10,Never-married,Unmarried,Black
860540964,Wholesaler,110,912.92,1,200.39,1,0,1,Private,Exec-managerial,Japan,32,Some-college,10,Married-civ-spouse,Own-child,White
860583856,NULL,231,2709.41,1,932.76,1,1,1,Private,Exec-managerial,United-States,45,HS-grad,9,Married-civ-spouse,Husband,White
860692797,NULL,29,109.89,1,0.00,1,1,1,Private,Machine-op-inspct,United-States,32,HS-grad,9,Married-civ-spouse,Husband,White
861292696,NULL,102,494.66,1,494.66,1,0,0,Private,Adm-clerical,United-States,19,HS-grad,9,Never-married,Own-child,White
861860644,NULL,34,207.38,1,207.38,1,0,0,Private,Exec-managerial,United-States,27,Bachelors,13,Never-married,Not-in-family,White
864118988,Wholesaler,234,2056.73,1,1162.18,1,0,0,Private,Sales,United-States,17,10th,6,Never-married,Own-child,White
864888572,NULL,25,98.84,1,0.00,1,1,1,Private,Craft-repair,United-States,30,Some-college,10,Married-civ-spouse,Husband,White
865961895,NULL,2,-11.80,0,-11.80,0,1,1,Self-emp-not-inc,Exec-managerial,United-States,53,12th,8,Married-civ-spouse,Husband,White
867497612,NULL,21,194.88,1,0.00,1,1,0,Private,Handlers-cleaners,United-States,28,10th,6,Never-married,Not-in-family,White
867729316,Personal,23,281.77,1,127.55,1,0,0,Private,Exec-managerial,United-States,33,Some-college,10,Never-married,Not-in-family,Black
873771055,NULL,30,134.53,1,134.53,1,1,0,Private,Craft-repair,Mexico,20,Some-college,10,Never-married,Not-in-family,White
874168279,NULL,63,519.10,1,0.00,1,1,1,Private,Exec-managerial,United-States,32,Masters,14,Married-civ-spouse,Husband,White
874706135,NULL,216,1898.28,1,1345.81,1,0,0,Private,Machine-op-inspct,Mexico,37,5th-6th,3,Never-married,Unmarried,White
875179047,NULL,43,464.19,1,172.74,1,1,0,Private,Handlers-cleaners,United-States,22,Assoc-acdm,12,Never-married,Not-in-family,Black
875182914,NULL,158,1646.13,1,486.58,1,1,0,Local-gov,Protective-serv,United-States,29,Assoc-voc,11,Never-married,Not-in-family,White
876726461,Wholesaler,36,396.95,1,410.90,1,1,1,Private,Machine-op-inspct,United-States,25,HS-grad,9,Married-civ-spouse,Husband,White
877014744,NULL,231,2899.40,1,1190.12,1,1,1,Private,Craft-repair,United-States,47,Assoc-voc,11,Married-civ-spouse,Husband,White
877504715,Wholesaler,444,6828.71,1,2926.44,1,0,0,Local-gov,Other-service,United-States,51,10th,6,Widowed,Not-in-family,White
878254691,NULL,75,530.99,1,0.00,1,1,1,Local-gov,Protective-serv,United-States,38,Some-college,10,Married-civ-spouse,Husband,White
879769300,Wholesaler,973,2493.31,1,1043.58,1,0,0,Local-gov,Prof-specialty,United-States,22,Some-college,10,Never-married,Own-child,White
881979272,NULL,1,-7.95,0,-7.95,0,0,0,Private,Craft-repair,United-States,56,9th,5,Divorced,Unmarried,White
882768770,NULL,16,139.64,1,139.64,1,1,1,Local-gov,Transport-moving,United-States,37,HS-grad,9,Married-civ-spouse,Husband,White
884440943,NULL,29,412.90,1,0.00,1,0,0,Private,Exec-managerial,United-States,59,HS-grad,9,Widowed,Unmarried,White
884881303,NULL,17,102.34,1,102.34,1,0,0,Private,Exec-managerial,United-States,32,Assoc-voc,11,Divorced,Unmarried,White
885545407,NULL,53,434.99,1,0.00,1,0,0,Private,Other-service,United-States,22,Some-college,10,Never-married,Not-in-family,White
885801351,NULL,37,190.59,1,0.00,1,0,0,Private,Prof-specialty,United-States,46,Bachelors,13,Separated,Unmarried,Black
886685809,Wholesaler,161,1318.39,1,1318.39,1,0,0,Private,Machine-op-inspct,Nicaragua,29,11th,7,Never-married,Unmarried,White
887908729,Wholesaler,132,1560.34,1,131.35,1,1,1,Self-emp-not-inc,Craft-repair,England,44,HS-grad,9,Married-civ-spouse,Husband,White
888382665,NULL,19,436.51,1,436.51,1,1,0,Private,Craft-repair,United-States,23,Some-college,10,Never-married,Own-child,White
888488050,NULL,67,468.48,1,-43.55,0,1,1,Private,Prof-specialty,United-States,61,12th,8,Married-spouse-absent,Not-in-family,White
889089956,NULL,8,6914.40,1,5370.00,1,1,0,Private,Machine-op-inspct,United-States,21,12th,8,Never-married,Own-child,White
889348594,NULL,23,280.19,1,0.00,1,1,0,Private,Craft-repair,United-States,25,HS-grad,9,Separated,Not-in-family,Black
890563390,NULL,60,345.32,1,0.00,1,0,0,Private,Other-service,United-States,63,HS-grad,9,Widowed,Unmarried,White
891147236,Personal,71,847.70,1,417.63,1,1,0,Self-emp-inc,Prof-specialty,United-States,40,Bachelors,13,Never-married,Own-child,White
891343054,NULL,1,7.50,1,0.00,1,1,0,Private,Prof-specialty,United-States,18,Some-college,10,Never-married,Own-child,White
891600650,NULL,16,173.40,1,0.00,1,1,1,Self-emp-inc,Exec-managerial,Greece,53,Assoc-voc,11,Married-civ-spouse,Husband,White
891847781,NULL,15,146.66,1,0.00,1,1,1,Private,Prof-specialty,United-States,44,Bachelors,13,Married-civ-spouse,Husband,White
893664198,NULL,26,307.10,1,0.00,1,1,0,Private,Craft-repair,United-States,36,HS-grad,9,Divorced,Unmarried,White
896496080,NULL,37,536.37,1,0.00,1,0,0,Private,Tech-support,United-States,26,Bachelors,13,Never-married,Own-child,White
896509625,NULL,7,46.14,1,46.14,1,1,1,Private,Craft-repair,United-States,27,7th-8th,4,Married-civ-spouse,Husband,White
897174961,NULL,8,51.34,1,0.00,1,1,1,Private,Craft-repair,United-States,34,11th,7,Married-spouse-absent,Not-in-family,Black
897341299,NULL,79,5994.52,1,756.39,1,1,1,Private,Sales,United-States,34,Assoc-voc,11,Married-civ-spouse,Husband,White
897877594,Personal,17,208.60,1,93.50,1,1,0,Private,Sales,United-States,82,Bachelors,13,Widowed,Not-in-family,White
898971163,NULL,37,674.30,1,0.00,1,1,1,Federal-gov,Tech-support,France,53,HS-grad,9,Married-civ-spouse,Husband,White
899165673,NULL,1010,7313.36,1,1350.01,1,1,0,Private,Other-service,United-States,35,11th,7,Separated,Unmarried,White
900965374,NULL,1,326.40,1,0.00,1,1,1,Self-emp-not-inc,Craft-repair,Italy,65,HS-grad,9,Married-civ-spouse,Husband,White
902085028,NULL,19,76.91,1,0.00,1,0,0,Private,Prof-specialty,Cuba,68,Doctorate,16,Divorced,Not-in-family,White
903342333,Wholesaler,57,278.81,1,278.81,1,1,1,Private,Adm-clerical,United-States,74,10th,6,Married-civ-spouse,Husband,White
907190361,NULL,127,971.44,1,482.14,1,1,1,Private,Sales,United-States,32,Bachelors,13,Married-civ-spouse,Husband,Black
908338767,NULL,7,37.23,1,37.23,1,0,0,Private,Handlers-cleaners,South,33,HS-grad,9,Separated,Unmarried,Asian-Pac-Islander
908626615,NULL,19,112.30,1,0.00,1,1,1,Self-emp-inc,Sales,United-States,26,Bachelors,13,Married-civ-spouse,Husband,White
910114827,NULL,150,1515.93,1,744.99,1,0,0,Private,Prof-specialty,United-States,62,10th,6,Widowed,Not-in-family,White
910117314,NULL,25,93.59,1,93.59,1,1,0,Self-emp-not-inc,Prof-specialty,United-States,49,Doctorate,16,Never-married,Not-in-family,White
911623384,NULL,285,1690.29,1,895.50,1,1,0,Federal-gov,Adm-clerical,United-States,53,HS-grad,9,Never-married,Not-in-family,Black
913707229,NULL,134,1772.34,1,715.21,1,1,0,Federal-gov,Exec-managerial,United-States,29,Bachelors,13,Never-married,Not-in-family,Black
915390798,NULL,3,39.75,1,39.75,1,1,0,Private,Sales,United-States,19,Some-college,10,Never-married,Own-child,White
916219006,NULL,34,614.03,1,0.00,1,1,1,Private,Machine-op-inspct,United-States,45,Some-college,10,Married-civ-spouse,Husband,White
920097565,NULL,1,-4.35,0,0.00,1,0,0,Private,Other-service,United-States,22,10th,6,Never-married,Own-child,White
920131864,NULL,5,84.23,1,84.23,1,1,0,Self-emp-inc,Farming-fishing,United-States,51,Bachelors,13,Divorced,Unmarried,White
920663866,NULL,90,1050.93,1,275.11,1,1,1,Self-emp-inc,Sales,United-States,43,Some-college,10,Married-civ-spouse,Husband,White
920670542,NULL,32,370.73,1,0.00,1,0,1,Self-emp-not-inc,Other-service,United-States,42,7th-8th,4,Married-civ-spouse,Wife,Black
921889990,Wholesaler,50,251.62,1,199.60,1,1,0,Private,Handlers-cleaners,United-States,27,Bachelors,13,Divorced,Own-child,Black
922418622,NULL,37,213.97,1,0.00,1,1,1,Private,Handlers-cleaners,Mexico,26,5th-6th,3,Married-civ-spouse,Husband,Other
922514192,Wholesaler,176,3178.72,1,1392.93,1,0,0,Private,Other-service,United-States,26,HS-grad,9,Never-married,Other-relative,Black
926244251,NULL,140,1254.94,1,300.57,1,1,1,State-gov,Protective-serv,United-States,32,Bachelors,13,Married-civ-spouse,Husband,White
928137162,NULL,11,80.94,1,80.94,1,1,1,Self-emp-not-inc,Craft-repair,United-States,42,Some-college,10,Married-civ-spouse,Husband,White
928734711,Wholesaler,50,651.48,1,561.05,1,1,0,Private,Adm-clerical,United-States,39,HS-grad,9,Never-married,Not-in-family,White
929691954,NULL,85,329.87,1,329.87,1,1,1,Private,Handlers-cleaners,United-States,28,HS-grad,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo
933569371,NULL,29,85.13,1,0.00,1,1,1,Federal-gov,Prof-specialty,United-States,35,Bachelors,13,Married-civ-spouse,Husband,White
934050330,NULL,6,68.39,1,68.39,1,1,0,Private,Transport-moving,Guatemala,20,11th,7,Never-married,Other-relative,White
934239774,NULL,28,496.39,1,0.00,1,0,0,Local-gov,Prof-specialty,United-States,27,Bachelors,13,Never-married,Not-in-family,Amer-Indian-Eskimo
934423972,NULL,18,127.69,1,0.00,1,1,1,Private,Handlers-cleaners,United-States,51,Some-college,10,Married-civ-spouse,Husband,White
934513744,NULL,20,167.44,1,0.00,1,1,0,Private,Other-service,United-States,19,12th,8,Never-married,Own-child,White
935727226,NULL,3,15.88,1,15.88,1,0,0,Private,Transport-moving,United-States,69,HS-grad,9,Separated,Unmarried,Black
938455841,Wholesaler,53,628.14,1,247.36,1,0,0,Private,Sales,United-States,23,Bachelors,13,Never-married,Not-in-family,White
938885564,NULL,40,417.24,1,0.00,1,1,1,Private,Prof-specialty,United-States,33,Doctorate,16,Married-civ-spouse,Husband,White
939556660,NULL,18,284.70,1,42.60,1,1,1,Private,Transport-moving,United-States,34,Some-college,10,Married-civ-spouse,Husband,Black
941549232,NULL,22,244.90,1,0.00,1,1,1,Local-gov,Craft-repair,United-States,41,Some-college,10,Married-civ-spouse,Husband,White
942336882,NULL,44,478.66,1,478.66,1,1,1,Private,Craft-repair,United-States,45,Some-college,10,Married-civ-spouse,Husband,White
942944959,NULL,31,345.48,1,0.00,1,0,0,Private,Adm-clerical,United-States,58,Some-college,10,Widowed,Unmarried,White
948376996,NULL,6,119.40,1,0.00,1,0,0,Self-emp-not-inc,Prof-specialty,United-States,46,Some-college,10,Divorced,Not-in-family,White
